"ticker","type_stock","date_approval","value_cash","ratio","corporate_action","last_date_prior_ex","date_closing_price_prior_ex_date","closing_price_prior_ex_date","quoted_per_shares","corporate_action_price","last_date_time_prior_ex"
"B3SA3","ON","2021-12-09","0,0497772","1,0","JRS CAP PROPRIO","2021-12-30","2021-12-30","11,14","1,0","0,446833","2021-12-30T00:00:00"
"B3SA3","ON","2022-03-17","0,13119299","1,0","DIVIDENDO","2022-03-24","2022-03-24","14,89","1,0","0,881081","2022-03-24T00:00:00"
"B3SA3","ON","2022-03-17","0,05029678","1,0","JRS CAP PROPRIO","2022-03-24","2022-03-24","14,89","1,0","0,337789","2022-03-24T00:00:00"
"B3SA3","ON","2022-06-23","0,06090346","1,0","JRS CAP PROPRIO","2022-06-28","2022-06-28","11,27","1,0","0,540403","2022-06-28T00:00:00"
"B3SA3","ON","2022-06-23","0,06987217","1,0","DIVIDENDO","2022-06-28","2022-06-28","11,27","1,0","0,619984","2022-06-28T00:00:00"
"B3SA3","ON","2022-09-15","0,05475947","1,0","JRS CAP PROPRIO","2022-09-22","2022-09-22","13,44","1,0","0,407437","2022-09-22T00:00:00"
"B3SA3","ON","2022-09-15","0,02811557","1,0","DIVIDENDO","2022-09-22","2022-09-22","13,44","1,0","0,209193","2022-09-22T00:00:00"
"B3SA3","ON","2022-12-19","0,02420251","1,0","DIVIDENDO","2022-12-22","2022-12-22","12,32","1,0","0,196449","2022-12-22T00:00:00"
"B3SA3","ON","2022-12-19","0,06398106","1,0","JRS CAP PROPRIO","2022-12-29","2022-12-29","13,21","1,0","0,484338","2022-12-29T00:00:00"
"B3SA3","ON","2023-02-15","0,03672762","1,0","DIVIDENDO","2023-02-23","2023-02-23","10,78","1,0","0,340701","2023-02-23T00:00:00"
"B3SA3","ON","2023-03-23","0,0602296","1,0","JRS CAP PROPRIO","2023-03-28","2023-03-28","10,68","1,0","0,563948","2023-03-28T00:00:00"
"B3SA3","ON","2023-06-22","0,06161193","1,0","JRS CAP PROPRIO","2023-06-27","2023-06-27","14,06","1,0","0,438207","2023-06-27T00:00:00"
"B3SA3","ON","2023-06-22","0,05374173","1,0","DIVIDENDO","2023-06-27","2023-06-27","14,06","1,0","0,382231","2023-06-27T00:00:00"
"B3SA3","ON","2023-09-14","0,05615345","1,0","JRS CAP PROPRIO","2023-09-21","2023-09-21","12,59","1,0","0,446016","2023-09-21T00:00:00"
"B3SA3","ON","2023-09-14","0,04955653","1,0","DIVIDENDO","2023-09-21","2023-09-21","12,59","1,0","0,393618","2023-09-21T00:00:00"
"BBAS3","ON","2015-02-03","0,08986493888","1,0","DIVIDENDO","2015-02-19","2015-02-19","24,35","1,0","0,369055","2015-02-19T00:00:00"
"BBAS3","ON","2015-02-03","0,00158465325","1,0","RENDIMENTO","2015-02-19","2015-02-19","24,35","1,0","0,006508","2015-02-19T00:00:00"
"BBAS3","ON","2015-03-18","0,37699244785","1,0","JRS CAP PROPRIO","2015-03-23","2015-03-23","23,96","1,0","1,573424","2015-03-23T00:00:00"
"BBAS3","ON","2015-05-12","0,4511375655","1,0","DIVIDENDO","2015-05-21","2015-05-21","24,63","1,0","1,831659","2015-05-21T00:00:00"
"BBAS3","ON","2015-05-26","0,28989349594","1,0","JRS CAP PROPRIO","2015-06-11","2015-06-11","23,07","1,0","1,256582","2015-06-11T00:00:00"
"BBAS3","ON","2015-08-11","0,00032874943","1,0","RENDIMENTO","2015-08-21","2015-08-21","18,56","1,0","0,001771","2015-08-21T00:00:00"
"BBAS3","ON","2015-08-11","0,00292443895","1,0","RENDIMENTO","2015-08-21","2015-08-21","18,56","1,0","0,015757","2015-08-21T00:00:00"
"BBAS3","ON","2015-08-11","0,12432857295","1,0","JRS CAP PROPRIO","2015-08-21","2015-08-21","18,56","1,0","0,669874","2015-08-21T00:00:00"
"BBAS3","ON","2015-08-11","0,01397633823","1,0","DIVIDENDO","2015-08-21","2015-08-21","18,56","1,0","0,075304","2015-08-21T00:00:00"
"BBAS3","ON","2015-08-25","0,26607802608","1,0","JRS CAP PROPRIO","2015-09-11","2015-09-11","16,4","1,0","1,622427","2015-09-11T00:00:00"
"BBAS3","ON","2015-11-10","0,17080476865","1,0","JRS CAP PROPRIO","2015-11-23","2015-11-23","18,57","1,0","0,919789","2015-11-23T00:00:00"
"BBAS3","ON","2015-11-24","0,27449087311","1,0","JRS CAP PROPRIO","2015-12-11","2015-12-11","17,65","1,0","1,555189","2015-12-11T00:00:00"
"BBAS3","ON","2016-02-22","0,00225452451","1,0","RENDIMENTO","2016-03-02","2016-03-02","14,77","1,0","0,015264","2016-03-02T00:00:00"
"BBAS3","ON","2016-02-22","0,08831341862","1,0","JRS CAP PROPRIO","2016-03-02","2016-03-02","14,77","1,0","0,597924","2016-03-02T00:00:00"
"BBAS3","ON","2016-03-01","0,09828498897","1,0","JRS CAP PROPRIO","2016-03-11","2016-03-11","22,85","1,0","0,430131","2016-03-11T00:00:00"
"BBAS3","ON","2016-05-10","0,13368277075","1,0","JRS CAP PROPRIO","2016-05-23","2016-05-23","17,0","1,0","0,786369","2016-05-23T00:00:00"
"BBAS3","ON","2016-05-24","0,13775512121","1,0","JRS CAP PROPRIO","2016-06-13","2016-06-13","16,69","1,0","0,825375","2016-06-13T00:00:00"
"BBAS3","ON","2016-08-09","0,13676821544","1,0","JRS CAP PROPRIO","2016-08-22","2016-08-22","22,31","1,0","0,613035","2016-08-22T00:00:00"
"BBAS3","ON","2016-08-09","0,00319717853","1,0","RENDIMENTO","2016-08-22","2016-08-22","22,31","1,0","0,014331","2016-08-22T00:00:00"
"BBAS3","ON","2016-08-30","0,12665207193","1,0","JRS CAP PROPRIO","2016-09-12","2016-09-12","22,95","1,0","0,551861","2016-09-12T00:00:00"
"BBAS3","ON","2016-11-01","0,10987068222","1,0","JRS CAP PROPRIO","2016-11-21","2016-11-21","28,33","1,0","0,387825","2016-11-21T00:00:00"
"BBAS3","ON","2016-11-22","0,07693159334","1,0","JRS CAP PROPRIO","2016-12-12","2016-12-12","25,75","1,0","0,298763","2016-12-12T00:00:00"
"BBAS3","ON","2017-02-14","0,02531542157","1,0","JRS CAP PROPRIO","2017-03-01","2017-03-01","33,6","1,0","0,075344","2017-03-01T00:00:00"
"BBAS3","ON","2017-02-14","0,00059183169","1,0","RENDIMENTO","2017-03-01","2017-03-01","33,6","1,0","0,001761","2017-03-01T00:00:00"
"BBAS3","ON","2017-02-21","0,07211544747","1,0","JRS CAP PROPRIO","2017-03-13","2017-03-13","34,05","1,0","0,211793","2017-03-13T00:00:00"
"BBAS3","ON","2017-05-09","0,18293917969","1,0","JRS CAP PROPRIO","2017-05-22","2017-05-22","26,68","1,0","0,685679","2017-05-22T00:00:00"
"BBAS3","ON","2017-05-23","0,07857349383","1,0","JRS CAP PROPRIO","2017-06-12","2017-06-12","27,18","1,0","0,289086","2017-06-12T00:00:00"
"BBAS3","ON","2017-08-01","0,20106554754","1,0","JRS CAP PROPRIO","2017-08-21","2017-08-21","30,82","1,0","0,652387","2017-08-21T00:00:00"
"BBAS3","ON","2017-08-01","0,00323774232","1,0","RENDIMENTO","2017-08-21","2017-08-21","30,82","1,0","0,010505","2017-08-21T00:00:00"
"BBAS3","ON","2017-08-22","0,07629232788","1,0","JRS CAP PROPRIO","2017-09-11","2017-09-11","33,83","1,0","0,225517","2017-09-11T00:00:00"
"BBAS3","ON","2017-10-31","0,22323662442","1,0","JRS CAP PROPRIO","2017-11-21","2017-11-21","33,15","1,0","0,673414","2017-11-21T00:00:00"
"BBAS3","ON","2017-11-20","0,0825972171","1,0","JRS CAP PROPRIO","2017-12-11","2017-12-11","30,7","1,0","0,269046","2017-12-11T00:00:00"
"BBAS3","ON","2018-02-19","0,24261349573","1,0","JRS CAP PROPRIO","2018-03-01","2018-03-01","42,1","1,0","0,576279","2018-03-01T00:00:00"
"BBAS3","ON","2018-02-19","0,00305746195","1,0","RENDIMENTO","2018-03-01","2018-03-01","42,1","1,0","0,007262","2018-03-01T00:00:00"
"BBAS3","ON","2018-02-19","0,08171009701","1,0","JRS CAP PROPRIO","2018-03-12","2018-03-12","43,48","1,0","0,187926","2018-03-12T00:00:00"
"BBAS3","ON","2018-05-02","0,21395486144","1,0","JRS CAP PROPRIO","2018-05-21","2018-05-21","31,91","1,0","0,670495","2018-05-21T00:00:00"
"BBAS3","ON","2018-05-22","0,07720331573","1,0","JRS CAP PROPRIO","2018-06-11","2018-06-11","26,06","1,0","0,296252","2018-06-11T00:00:00"
"BBAS3","ON","2018-08-06","0,00297073331","1,0","RENDIMENTO","2018-08-21","2018-08-21","29,22","1,0","0,010167","2018-08-21T00:00:00"
"BBAS3","ON","2018-08-06","0,26669130794","1,0","JRS CAP PROPRIO","2018-08-21","2018-08-21","29,22","1,0","0,912701","2018-08-21T00:00:00"
"BBAS3","ON","2018-08-27","0,08549178751","1,0","JRS CAP PROPRIO","2018-09-11","2018-09-11","27,62","1,0","0,309529","2018-09-11T00:00:00"
"BBAS3","ON","2018-11-05","0,41689360986","1,0","JRS CAP PROPRIO","2018-11-21","2018-11-21","44,0","1,0","0,947485","2018-11-21T00:00:00"
"BBAS3","ON","2018-11-26","0,12567066595","1,0","JRS CAP PROPRIO","2018-12-11","2018-12-11","42,99","1,0","0,292325","2018-12-11T00:00:00"
"BBAS3","ON","2019-02-11","0,58536825662","1,0","JRS CAP PROPRIO","2019-02-21","2019-02-21","53,2","1,0","1,100316","2019-02-21T00:00:00"
"BBAS3","ON","2019-02-11","0,00652054615","1,0","RENDIMENTO","2019-02-21","2019-02-21","53,2","1,0","0,012257","2019-02-21T00:00:00"
"BBAS3","ON","2019-02-18","0,15612452467","1,0","JRS CAP PROPRIO","2019-03-11","2019-03-11","53,8","1,0","0,290194","2019-03-11T00:00:00"
"BBAS3","ON","2019-05-06","0,41483872575","1,0","JRS CAP PROPRIO","2019-05-21","2019-05-21","49,23","1,0","0,842654","2019-05-21T00:00:00"
"BBAS3","ON","2019-05-27","0,17105448841","1,0","JRS CAP PROPRIO","2019-06-11","2019-06-11","52,9","1,0","0,323354","2019-06-11T00:00:00"
"BBAS3","ON","2019-08-05","0,00474189419","1,0","RENDIMENTO","2019-08-21","2019-08-21","47,35","1,0","0,010015","2019-08-21T00:00:00"
"BBAS3","ON","2019-08-05","0,44141315124","1,0","JRS CAP PROPRIO","2019-08-21","2019-08-21","47,35","1,0","0,932235","2019-08-21T00:00:00"
"BBAS3","ON","2019-08-27","0,23295577479","1,0","JRS CAP PROPRIO","2019-09-11","2019-09-11","47,99","1,0","0,485426","2019-09-11T00:00:00"
"BBAS3","ON","2019-11-04","0,36504214146","1,0","JRS CAP PROPRIO","2019-11-21","2019-11-21","46,38","1,0","0,787068","2019-11-21T00:00:00"
"BBAS3","ON","2019-11-25","0,17617400289","1,0","JRS CAP PROPRIO","2019-12-11","2019-12-11","47,85","1,0","0,36818","2019-12-11T00:00:00"
"BBAS3","ON","2020-02-10","0,00321273411","1,0","RENDIMENTO","2020-02-21","2020-02-21","49,22","1,0","0,006527","2020-02-21T00:00:00"
"BBAS3","ON","2020-02-10","0,43566969199","1,0","JRS CAP PROPRIO","2020-02-21","2020-02-21","49,22","1,0","0,885148","2020-02-21T00:00:00"
"BBAS3","ON","2020-02-17","0,18142052744","1,0","JRS CAP PROPRIO","2020-03-11","2020-03-11","36,19","1,0","0,5013","2020-03-11T00:00:00"
"BBAS3","ON","2020-08-06","0,00156650537","1,0","RENDIMENTO","2020-08-21","2020-08-21","32,95","1,0","0,004754","2020-08-21T00:00:00"
"BBAS3","ON","2020-08-06","0,44061982023","1,0","JRS CAP PROPRIO","2020-08-21","2020-08-21","32,95","1,0","1,337238","2020-08-21T00:00:00"
"BBAS3","ON","2020-08-24","0,10286281871","1,0","JRS CAP PROPRIO","2020-09-11","2020-09-11","32,0","1,0","0,321446","2020-09-11T00:00:00"
"BBAS3","ON","2020-11-03","0,19477374027","1,0","JRS CAP PROPRIO","2020-11-16","2020-11-16","33,9","1,0","0,574554","2020-11-16T00:00:00"
"BBAS3","ON","2020-11-25","0,11698470002","1,0","JRS CAP PROPRIO","2020-12-11","2020-12-11","38,49","1,0","0,303935","2020-12-11T00:00:00"
"BBAS3","ON","2021-02-08","0,00133264952","1,0","RENDIMENTO","2021-02-22","2021-02-22","28,83","1,0","0,004622","2021-02-22T00:00:00"
"BBAS3","ON","2021-02-08","0,43453097234","1,0","JRS CAP PROPRIO","2021-02-22","2021-02-22","28,83","1,0","1,507218","2021-02-22T00:00:00"
"BBAS3","ON","2021-02-24","0,1457142602","1,0","JRS CAP PROPRIO","2021-03-11","2021-03-11","30,05","1,0","0,484906","2021-03-11T00:00:00"
"BBAS3","ON","2021-05-04","0,34011137994","1,0","JRS CAP PROPRIO","2021-05-21","2021-05-21","33,08","1,0","1,028148","2021-05-21T00:00:00"
"BBAS3","ON","2021-05-04","0,07433470709","1,0","DIVIDENDO","2021-05-21","2021-05-21","33,08","1,0","0,224712","2021-05-21T00:00:00"
"BBAS3","ON","2021-05-14","0,16851902084","1,0","JRS CAP PROPRIO","2021-06-11","2021-06-11","35,4","1,0","0,476042","2021-06-11T00:00:00"
"BBAS3","ON","2021-08-03","0,34558887271","1,0","JRS CAP PROPRIO","2021-08-23","2021-08-23","29,98","1,0","1,152731","2021-08-23T00:00:00"
"BBAS3","ON","2021-08-03","0,00269997702","1,0","RENDIMENTO","2021-08-23","2021-08-23","29,98","1,0","0,009006","2021-08-23T00:00:00"
"BBAS3","ON","2021-08-18","0,18473964825","1,0","JRS CAP PROPRIO","2021-09-13","2021-09-13","29,63","1,0","0,623489","2021-09-13T00:00:00"
"BBAS3","ON","2021-11-04","0,3937031487","1,0","JRS CAP PROPRIO","2021-11-22","2021-11-22","28,89","1,0","1,362766","2021-11-22T00:00:00"
"BBAS3","ON","2021-11-22","0,1749912758","1,0","JRS CAP PROPRIO","2021-12-13","2021-12-13","32,23","1,0","0,542945","2021-12-13T00:00:00"
"BBAS3","ON","2022-02-10","0,35582259981","1,0","DIVIDENDO","2022-03-02","2022-03-02","35,6","1,0","0,999502","2022-03-02T00:00:00"
"BBAS3","ON","2022-02-10","0,00823894833","1,0","RENDIMENTO","2022-03-02","2022-03-02","35,6","1,0","0,023143","2022-03-02T00:00:00"
"BBAS3","ON","2022-02-10","0,00645435477","1,0","RENDIMENTO","2022-03-02","2022-03-02","35,6","1,0","0,01813","2022-03-02T00:00:00"
"BBAS3","ON","2022-02-10","0,45420558916","1,0","JRS CAP PROPRIO","2022-03-02","2022-03-02","35,6","1,0","1,275858","2022-03-02T00:00:00"
"BBAS3","ON","2022-02-11","0,2106287685","1,0","JRS CAP PROPRIO","2022-03-14","2022-03-14","33,63","1,0","0,626312","2022-03-14T00:00:00"
"BBAS3","ON","2022-05-09","0,51772406601","1,0","JRS CAP PROPRIO","2022-05-23","2022-05-23","38,56","1,0","1,342645","2022-05-23T00:00:00"
"BBAS3","ON","2022-05-09","0,15534705486","1,0","DIVIDENDO","2022-05-23","2022-05-23","38,56","1,0","0,402871","2022-05-23T00:00:00"
"BBAS3","ON","2022-05-17","0,25028502411","1,0","JRS CAP PROPRIO","2022-06-13","2022-06-13","33,76","1,0","0,741366","2022-06-13T00:00:00"
"BBAS3","ON","2022-08-08","0,20018899819","1,0","DIVIDENDO","2022-08-22","2022-08-22","41,47","1,0","0,482732","2022-08-22T00:00:00"
"BBAS3","ON","2022-08-08","0,01263776517","1,0","RENDIMENTO","2022-08-22","2022-08-22","41,47","1,0","0,030474","2022-08-22T00:00:00"
"BBAS3","ON","2022-08-08","0,00443321712","1,0","RENDIMENTO","2022-08-22","2022-08-22","41,47","1,0","0,01069","2022-08-22T00:00:00"
"BBAS3","ON","2022-08-08","0,57067846688","1,0","JRS CAP PROPRIO","2022-08-22","2022-08-22","41,47","1,0","1,376124","2022-08-22T00:00:00"
"BBAS3","ON","2022-08-16","0,2737355124","1,0","JRS CAP PROPRIO","2022-09-12","2022-09-12","41,06","1,0","0,666672","2022-09-12T00:00:00"
"BBAS3","ON","2022-11-07","0,17020609037","1,0","DIVIDENDO","2022-11-21","2022-11-21","35,2","1,0","0,48354","2022-11-21T00:00:00"
"BBAS3","ON","2022-11-07","0,63447765093","1,0","JRS CAP PROPRIO","2022-11-21","2022-11-21","35,2","1,0","1,802493","2022-11-21T00:00:00"
"BBAS3","ON","2022-11-21","0,34552516736","1,0","JRS CAP PROPRIO","2022-12-12","2022-12-12","33,79","1,0","1,022566","2022-12-12T00:00:00"
"BBAS3","ON","2023-02-09","0,2354913913","1,0","DIVIDENDO","2023-02-23","2023-02-23","42,1","1,0","0,559362","2023-02-23T00:00:00"
"BBAS3","ON","2023-02-09","0,01265978937","1,0","RENDIMENTO","2023-02-23","2023-02-23","42,1","1,0","0,030071","2023-02-23T00:00:00"
"BBAS3","ON","2023-02-09","0,00519809254","1,0","RENDIMENTO","2023-02-23","2023-02-23","42,1","1,0","0,012347","2023-02-23T00:00:00"
"BBAS3","ON","2023-02-09","0,57353180827","1,0","JRS CAP PROPRIO","2023-02-23","2023-02-23","42,1","1,0","1,362308","2023-02-23T00:00:00"
"BBAS3","ON","2023-02-17","0,35203697246","1,0","JRS CAP PROPRIO","2023-03-13","2023-03-13","38,15","1,0","0,922771","2023-03-13T00:00:00"
"BBAS3","ON","2023-05-11","0,12300792399","1,0","DIVIDENDO","2023-06-01","2023-06-01","44,74","1,0","0,274939","2023-06-01T00:00:00"
"BBAS3","ON","2023-05-11","0,65441991829","1,0","JRS CAP PROPRIO","2023-06-01","2023-06-01","44,74","1,0","1,462718","2023-06-01T00:00:00"
"BBAS3","ON","2023-05-22","0,33863133949","1,0","JRS CAP PROPRIO","2023-06-12","2023-06-12","49,47","1,0","0,684519","2023-06-12T00:00:00"
"BBAS3","ON","2023-08-07","0,14372164692","1,0","DIVIDENDO","2023-08-21","2023-08-21","47,62","1,0","0,301809","2023-08-21T00:00:00"
"BBAS3","ON","2023-08-07","0,01422799938","1,0","RENDIMENTO","2023-08-21","2023-08-21","47,62","1,0","0,029878","2023-08-21T00:00:00"
"BBAS3","ON","2023-08-07","0,00312358579","1,0","RENDIMENTO","2023-08-21","2023-08-21","47,62","1,0","0,006559","2023-08-21T00:00:00"
"BBAS3","ON","2023-08-07","0,65465514197","1,0","JRS CAP PROPRIO","2023-08-21","2023-08-21","47,62","1,0","1,374748","2023-08-21T00:00:00"
"BBAS3","ON","2023-08-18","0,33419721437","1,0","JRS CAP PROPRIO","2023-09-11","2023-09-11","47,38","1,0","0,705355","2023-09-11T00:00:00"
"BBDC3","ON","2015-01-02","0,018817992","1,0","JRS CAP PROPRIO","2015-01-02","2015-01-02","34,19","1,0","0,055039","2015-01-02T00:00:00"
"BBDC3","ON","2015-02-02","0,018817992","1,0","JRS CAP PROPRIO","2015-02-02","2015-02-02","34,35","1,0","0,054783","2015-02-02T00:00:00"
"BBDC3","ON","2015-02-09","0,143153921","1,0","DIVIDENDO","2015-02-09","2015-02-09","35,16","1,0","0,40715","2015-02-09T00:00:00"
"BBDC3","ON","2015-03-02","0,018817992","1,0","JRS CAP PROPRIO","2015-03-02","2015-03-02","36,54","1,0","0,0515","2015-03-02T00:00:00"
"BBDC3","ON","2015-04-01","0,017249826","1,0","JRS CAP PROPRIO","2015-04-01","2015-04-01","31,15","1,0","0,055377","2015-04-01T00:00:00"
"BBDC3","ON","2015-05-04","0,017249826","1,0","JRS CAP PROPRIO","2015-05-04","2015-05-04","29,84","1,0","0,057808","2015-05-04T00:00:00"
"BBDC3","ON","2015-06-01","0,017249826","1,0","JRS CAP PROPRIO","2015-06-01","2015-06-01","26,6","1,0","0,064849","2015-06-01T00:00:00"
"BBDC3","ON","2015-06-22","0,172629101","1,0","DIVIDENDO","2015-06-22","2015-06-22","27,69","1,0","0,623435","2015-06-22T00:00:00"
